User_ID,Home_TN_Cell,User_Profile,Base_Demand_Mbps,Demand_Hour_0,Lat_Hour_0,Lon_Hour_0,Demand_Hour_1,Lat_Hour_1,Lon_Hour_1,Demand_Hour_2,Lat_Hour_2,Lon_Hour_2,Demand_Hour_3,Lat_Hour_3,Lon_Hour_3,Demand_Hour_4,Lat_Hour_4,Lon_Hour_4,Demand_Hour_5,Lat_Hour_5,Lon_Hour_5,Demand_Hour_6,Lat_Hour_6,Lon_Hour_6,Demand_Hour_7,Lat_Hour_7,Lon_Hour_7,Demand_Hour_8,Lat_Hour_8,Lon_Hour_8,Demand_Hour_9,Lat_Hour_9,Lon_Hour_9,Demand_Hour_10,Lat_Hour_10,Lon_Hour_10,Demand_Hour_11,Lat_Hour_11,Lon_Hour_11,Demand_Hour_12,Lat_Hour_12,Lon_Hour_12,Demand_Hour_13,Lat_Hour_13,Lon_Hour_13,Demand_Hour_14,Lat_Hour_14,Lon_Hour_14,Demand_Hour_15,Lat_Hour_15,Lon_Hour_15,Demand_Hour_16,Lat_Hour_16,Lon_Hour_16,Demand_Hour_17,Lat_Hour_17,Lon_Hour_17,Demand_Hour_18,Lat_Hour_18,Lon_Hour_18,Demand_Hour_19,Lat_Hour_19,Lon_Hour_19,Demand_Hour_20,Lat_Hour_20,Lon_Hour_20,Demand_Hour_21,Lat_Hour_21,Lon_Hour_21,Demand_Hour_22,Lat_Hour_22,Lon_Hour_22,Demand_Hour_23,Lat_Hour_23,Lon_Hour_23
33,17,Medium (Social/Video),2.8,0.56,43.3043,-79.7828,0.56,43.3043,-79.7828,0.57,43.3043,-79.7828,0.58,43.2976,-79.7763,0.6,43.2976,-79.7763,0.65,43.2976,-79.7763,0.75,43.2976,-79.7763,0.91,43.3912,-79.7362,1.14,43.3912,-79.7362,1.41,43.3912,-79.7362,1.68,43.3912,-79.7362,1.89,43.3912,-79.7362,1.98,43.3972,-79.7376,1.94,43.3972,-79.7376,1.84,43.3037,-79.7806,1.79,43.3051,-79.7865,1.92,43.3032,-79.7774,2.27,43.3032,-79.7774,2.78,43.3032,-79.7774,3.24,43.3974,-79.7258,3.4,43.3974,-79.7258,3.16,43.3974,-79.7258,2.6,43.4003,-79.7367,1.93,43.4003,-79.7367
34,5,Medium (Social/Video),2.54,0.51,46.2599,-80.9555,0.51,46.2599,-80.9555,0.51,46.2599,-80.9555,0.52,46.2599,-80.9555,0.54,46.2599,-80.9555,0.59,46.2599,-80.9555,0.68,46.2617,-80.9692,0.83,46.262,-80.9625,1.03,46.3071,-80.9564,1.28,46.3071,-80.9564,1.53,46.3071,-80.9564,1.71,46.2561,-80.9507,1.79,46.2561,-80.9507,1.76,46.2561,-80.9507,1.67,46.2618,-80.9607,1.62,46.2569,-80.9567,1.74,46.2679,-80.9727,2.06,46.2679,-80.9727,2.53,46.2668,-80.9676,2.94,46.2668,-80.9676,3.09,46.2668,-80.9676,2.87,46.2668,-80.9676,2.36,46.2668,-80.9676,1.75,46.2668,-80.9676
35,17,Medium (Social/Video),4.26,0.85,43.2986,-79.8895,0.86,43.2986,-79.8895,0.86,43.2986,-79.8895,0.88,43.2986,-79.8895,0.91,43.2986,-79.8895,0.99,43.2986,-79.8895,1.14,43.2961,-79.8948,1.38,43.2961,-79.8948,1.73,43.3301,-79.8984,2.15,43.3012,-79.8922,2.56,43.3012,-79.8922,2.88,43.3068,-79.891,3.01,43.3016,-79.8893,2.95,43.3011,-79.881,2.8,43.3011,-79.881,2.72,43.3011,-79.881,2.91,43.3011,-79.881,3.46,43.3011,-79.881,4.24,43.3011,-79.881,4.93,43.2951,-79.8846,5.18,43.2951,-79.8846,4.81,43.3288,-79.8976,3.96,43.3288,-79.8976,2.93,43.3288,-79.8976
36,3,Medium (Social/Video),4.62,0.93,44.2787,-76.2387,0.93,44.2787,-76.2387,0.93,44.417,-76.2155,0.95,44.417,-76.2155,0.99,44.417,-76.2155,1.08,44.417,-76.2155,1.24,44.417,-76.2155,1.5,44.417,-76.2155,1.87,44.417,-76.2155,2.33,44.2337,-76.2147,2.78,44.2337,-76.2147,3.12,44.2337,-76.2147,3.26,44.2795,-76.2407,3.2,44.2795,-76.2407,3.03,44.2316,-76.1932,2.95,44.2316,-76.1932,3.16,44.2316,-76.1932,3.75,44.2316,-76.1932,4.59,44.2807,-76.2438,5.34,44.2807,-76.2438,5.61,44.2807,-76.2438,5.22,44.2464,-76.2035,4.29,44.28,-76.2413,3.18,44.269,-76.2401
37,8,Heavy (Gaming/4K),11.67,2.34,45.5932,-75.7616,2.34,45.5932,-75.7616,2.36,45.5932,-75.7616,2.4,45.5932,-75.7616,2.5,45.6283,-75.6938,2.72,45.6283,-75.6938,3.12,45.5918,-75.7647,3.79,45.5918,-75.7647,4.73,45.586,-75.7732,5.87,45.586,-75.7732,7.01,45.6268,-75.6983,7.87,45.6268,-75.6983,8.24,45.6268,-75.6983,8.08,45.5954,-75.7646,7.66,45.5954,-75.7646,7.45,45.5954,-75.7646,7.98,45.5954,-75.7646,9.47,45.5954,-75.7646,11.6,45.5954,-75.7646,13.49,45.5954,-75.7646,14.17,45.5954,-75.7646,13.17,45.5954,-75.7646,10.83,45.5954,-75.7646,8.02,45.5954,-75.7646
38,17,Medium (Social/Video),2.9,0.58,43.1639,-80.0938,0.58,43.1624,-80.089,0.59,43.1624,-80.089,0.6,43.1635,-80.1021,0.62,43.1635,-80.1021,0.68,43.1635,-80.1021,0.78,43.1635,-80.1021,0.94,43.1635,-80.1021,1.18,43.1635,-80.1021,1.46,43.1635,-80.1021,1.74,43.1635,-80.1021,1.96,43.1591,-80.0905,2.05,43.1591,-80.0905,2.01,43.1591,-80.0905,1.9,43.1591,-80.0905,1.85,43.1591,-80.0905,1.98,43.1662,-80.0963,2.35,43.1662,-80.0963,2.88,43.1662,-80.0963,3.35,43.1662,-80.0963,3.52,43.1662,-80.0963,3.27,43.1616,-80.0861,2.69,43.1616,-80.0861,1.99,43.0594,-80.1455
39,7,Medium (Social/Video),4.98,1.0,43.0835,-81.3102,1.0,43.0835,-81.3102,1.0,43.0835,-81.3102,1.02,43.0835,-81.3102,1.07,43.0835,-81.3102,1.16,43.083,-81.3037,1.33,43.083,-81.3037,1.62,43.083,-81.3037,2.02,42.181,-80.2128,2.5,42.181,-80.2128,2.99,43.0808,-81.3131,3.36,43.0851,-81.3034,3.51,43.0851,-81.3034,3.45,43.0851,-81.3034,3.27,43.0851,-81.3034,3.18,43.0851,-81.3034,3.4,43.0851,-81.3034,4.04,43.0851,-81.3034,4.94,42.1774,-80.1992,5.75,42.1774,-80.1992,6.04,43.0871,-81.3073,5.62,43.0795,-81.3078,4.62,43.0795,-81.3078,3.42,43.0942,-81.3119
40,3,Heavy (Gaming/4K),24.38,4.88,44.3565,-76.6499,4.89,44.3565,-76.6499,4.92,44.3565,-76.6499,5.01,44.3565,-76.6499,5.22,44.3565,-76.6499,5.68,44.3565,-76.6499,6.53,44.3565,-76.6499,7.92,44.3565,-76.6499,9.89,44.3565,-76.6499,12.27,44.3565,-76.6499,14.65,44.3624,-76.6408,16.45,44.3624,-76.6408,17.21,44.3624,-76.6408,16.89,44.3624,-76.6408,16.01,44.3526,-76.6552,15.57,44.3526,-76.6552,16.67,44.3526,-76.6552,19.78,44.3526,-76.6552,24.23,44.3516,-76.6527,28.18,44.3026,-76.6599,29.6,44.3559,-76.6553,27.52,44.3558,-76.6543,22.63,44.3558,-76.6543,16.76,44.3558,-76.6543
41,5,Heavy (Gaming/4K),24.79,4.96,46.8185,-81.1312,4.97,46.8185,-81.1312,5.01,46.8185,-81.1312,5.1,46.8185,-81.1312,5.31,46.8185,-81.1312,5.77,46.8185,-81.1312,6.64,46.8204,-81.1278,8.05,46.8204,-81.1278,10.06,46.8204,-81.1278,12.48,46.8204,-81.1278,14.89,46.8204,-81.1278,16.72,46.8204,-81.1278,17.5,46.8204,-81.1278,17.18,46.8191,-81.1279,16.28,46.8202,-81.1295,15.83,46.8202,-81.1295,16.95,46.8202,-81.1295,20.12,46.8196,-81.1349,24.64,46.8196,-81.1349,28.66,46.8196,-81.1349,30.11,46.8196,-81.1349,27.98,46.8167,-81.1389,23.01,46.8167,-81.1389,17.04,46.8167,-81.1389
42,5,Heavy (Gaming/4K),11.24,2.25,46.7553,-81.2316,2.26,46.7553,-81.2316,2.27,46.7553,-81.2316,2.31,46.7553,-81.2316,2.41,46.7553,-81.2316,2.62,46.7553,-81.2316,3.01,46.7553,-81.2316,3.65,46.7553,-81.2316,4.56,46.7553,-81.2316,5.66,46.7553,-81.2316,6.75,46.7553,-81.2316,7.58,46.4815,-81.728,7.94,46.7529,-81.229,7.79,46.7558,-81.2383,7.38,46.7558,-81.2383,7.18,46.7558,-81.2383,7.68,46.7436,-81.2351,9.12,46.7436,-81.2351,11.17,46.7491,-81.229,12.99,46.7491,-81.229,13.65,46.7491,-81.229,12.69,46.7491,-81.229,10.43,46.7488,-81.2324,7.73,46.7488,-81.2324
43,5,Medium (Social/Video),1.7,0.34,46.479,-81.0523,0.34,46.479,-81.0523,0.34,46.479,-81.0523,0.35,46.479,-81.0523,0.36,46.479,-81.0523,0.4,46.479,-81.0523,0.45,46.482,-81.0537,0.55,46.482,-81.0537,0.69,46.5488,-81.1676,0.85,46.5488,-81.1676,1.02,46.5488,-81.1676,1.14,46.5488,-81.1676,1.2,46.4796,-81.0563,1.18,46.4782,-81.0559,1.11,46.478,-81.0601,1.08,46.478,-81.0601,1.16,46.478,-81.0601,1.38,46.4751,-81.0447,1.69,46.4751,-81.0447,1.96,46.4751,-81.0447,2.06,46.481,-81.0511,1.92,46.4788,-81.0549,1.58,46.4788,-81.0549,1.17,46.4788,-81.0549
44,5,Medium (Social/Video),2.46,0.49,46.5414,-80.7233,0.49,46.5414,-80.7233,0.5,46.5414,-80.7233,0.51,46.5414,-80.7233,0.53,46.5414,-80.7233,0.57,46.5414,-80.7233,0.66,46.5248,-80.7262,0.8,46.5248,-80.7262,1.0,46.5248,-80.7262,1.24,46.5248,-80.7262,1.48,46.5248,-80.7262,1.66,46.5248,-80.7262,1.74,46.5358,-80.7317,1.71,46.5179,-80.7353,1.62,46.5179,-80.7353,1.57,46.5386,-80.7211,1.68,46.5386,-80.7211,2.0,46.5469,-80.726,2.45,46.5469,-80.726,2.85,46.5323,-80.7284,2.99,46.5323,-80.7284,2.78,46.5323,-80.7284,2.28,46.5323,-80.7284,1.69,46.5323,-80.7284
45,7,Medium (Social/Video),4.48,0.9,43.0867,-81.4187,0.9,43.0867,-81.4187,0.91,43.0867,-81.4187,0.92,43.0867,-81.4187,0.96,43.0867,-81.4187,1.04,43.0867,-81.4187,1.2,43.0867,-81.4187,1.46,43.0867,-81.4187,1.82,43.0867,-81.4187,2.26,43.1096,-81.3956,2.69,43.1096,-81.3956,3.02,43.1096,-81.3956,3.16,43.0424,-81.4104,3.11,43.0424,-81.4104,2.94,43.0469,-81.4117,2.86,43.0868,-81.417,3.06,43.0838,-81.4188,3.64,43.0838,-81.4188,4.45,43.0838,-81.4188,5.18,43.0838,-81.4188,5.44,43.0428,-81.4184,5.06,43.1059,-81.3779,4.16,43.1059,-81.3779,3.08,43.1059,-81.3779
46,5,Medium (Social/Video),4.93,0.99,46.5521,-80.8087,0.99,46.5521,-80.8087,1.0,46.5521,-80.8087,1.01,46.5521,-80.8087,1.06,46.5521,-80.8087,1.15,46.5548,-80.8066,1.32,46.5548,-80.8066,1.6,46.5548,-80.8066,2.0,46.5548,-80.8066,2.48,46.5548,-80.8066,2.96,46.5396,-80.7993,3.33,46.5396,-80.7993,3.48,46.5396,-80.7993,3.42,46.5519,-80.801,3.24,46.5519,-80.801,3.15,46.5516,-80.8037,3.37,46.5516,-80.8037,4.0,46.548,-80.807,4.9,46.548,-80.807,5.7,46.548,-80.807,5.99,46.5276,-80.8026,5.57,46.5569,-80.8017,4.58,46.5569,-80.8017,3.39,46.5569,-80.8017
47,8,Medium (Social/Video),4.52,0.9,45.1604,-75.4733,0.91,45.1604,-75.4733,0.91,45.1604,-75.4733,0.93,45.1604,-75.4733,0.97,45.1604,-75.4733,1.05,45.1604,-75.4733,1.21,45.1604,-75.4733,1.47,45.1604,-75.4733,1.83,45.1676,-75.4781,2.27,45.1676,-75.4781,2.71,45.1676,-75.4781,3.05,45.1676,-75.4781,3.19,45.1676,-75.4781,3.13,45.1757,-75.4882,2.97,45.161,-75.4789,2.89,45.1544,-75.4653,3.09,45.1544,-75.4653,3.67,45.1544,-75.4653,4.49,45.1759,-75.4858,5.22,45.1759,-75.4858,5.49,45.1759,-75.4858,5.1,45.1759,-75.4858,4.19,45.1741,-75.4838,3.11,45.1741,-75.4838
48,3,Medium (Social/Video),3.53,0.71,44.2008,-76.277,0.71,44.2008,-76.277,0.71,44.2008,-76.277,0.73,44.2008,-76.277,0.76,44.2008,-76.277,0.82,44.2008,-76.277,0.94,44.2008,-76.277,1.15,44.2008,-76.277,1.43,44.1993,-76.2819,1.78,44.271,-76.1381,2.12,44.271,-76.1381,2.38,44.271,-76.1381,2.49,44.271,-76.1381,2.44,44.271,-76.1381,2.32,44.1978,-76.2777,2.25,44.1978,-76.2777,2.41,44.2065,-76.2849,2.86,44.2023,-76.278,3.51,44.2023,-76.278,4.08,44.2023,-76.278,4.28,44.2023,-76.278,3.98,44.2023,-76.278,3.27,44.2023,-76.278,2.43,44.2023,-76.278
49,17,Light (Text/Web),0.14,0.03,43.305,-80.011,0.03,43.305,-80.011,0.03,43.305,-80.011,0.03,43.305,-80.011,0.03,43.309,-80.0124,0.03,43.309,-80.0124,0.04,43.309,-80.0124,0.04,43.309,-80.0124,0.06,43.3159,-80.0201,0.07,43.3175,-80.0055,0.08,43.3175,-80.0055,0.09,43.3175,-80.0055,0.1,43.3175,-80.0055,0.09,43.3175,-80.0055,0.09,43.3175,-80.0055,0.09,43.3175,-80.0055,0.09,43.3175,-80.0055,0.11,43.3086,-80.0118,0.14,43.3046,-80.0055,0.16,43.3046,-80.0055,0.17,43.3046,-80.0055,0.15,43.3046,-80.0055,0.13,43.3107,-80.0113,0.09,43.3107,-80.0113
50,3,Medium (Social/Video),2.63,0.53,44.038,-76.6852,0.53,44.038,-76.6852,0.53,44.038,-76.6852,0.54,44.038,-76.6852,0.56,44.038,-76.6852,0.61,44.038,-76.6852,0.7,44.038,-76.6852,0.85,44.0351,-76.6812,1.06,44.0351,-76.6812,1.32,44.0351,-76.6812,1.58,44.0334,-76.6888,1.77,44.0334,-76.6888,1.85,44.0334,-76.6888,1.82,44.0334,-76.6888,1.72,44.0334,-76.6888,1.68,44.0334,-76.6888,1.79,44.0292,-76.6828,2.13,44.0292,-76.6828,2.61,44.0292,-76.6828,3.04,44.0292,-76.6828,3.19,44.0299,-76.6852,2.96,44.0299,-76.6852,2.44,44.0299,-76.6852,1.8,44.0299,-76.6852
51,8,Medium (Social/Video),2.15,0.43,45.4972,-75.5093,0.43,45.4917,-75.5141,0.43,45.4917,-75.5141,0.44,45.4917,-75.5141,0.46,45.4917,-75.5141,0.5,45.4917,-75.5141,0.57,45.4917,-75.5141,0.7,45.4917,-75.5141,0.87,45.4917,-75.5141,1.08,45.4917,-75.5141,1.29,45.4917,-75.5141,1.45,45.4917,-75.5141,1.51,45.4917,-75.5141,1.49,45.4917,-75.5141,1.41,45.4917,-75.5141,1.37,45.4917,-75.5141,1.47,45.494,-75.5155,1.74,45.5002,-75.5062,2.13,45.4878,-75.5011,2.48,45.4878,-75.5011,2.61,45.4878,-75.5011,2.42,45.4878,-75.5011,1.99,45.4973,-75.5036,1.47,45.4973,-75.5036
52,5,Heavy (Gaming/4K),21.24,4.25,46.6053,-81.1271,4.26,46.6053,-81.1271,4.29,46.6053,-81.1271,4.37,46.6053,-81.1271,4.55,46.6053,-81.1271,4.95,46.6053,-81.1271,5.69,46.6053,-81.1271,6.9,46.6093,-81.1064,8.62,46.6093,-81.1064,10.69,46.6125,-81.1305,12.76,46.6125,-81.1305,14.33,46.6125,-81.1305,15.0,46.5998,-81.1256,14.72,46.5998,-81.1256,13.95,46.5998,-81.1256,13.57,46.5998,-81.1256,14.52,46.5998,-81.1256,17.24,46.5998,-81.1256,21.11,46.6035,-81.1256,24.56,46.6035,-81.1256,25.8,46.6082,-81.1046,23.98,46.6048,-81.1276,19.72,46.6097,-81.124,14.6,46.6097,-81.124
53,7,Medium (Social/Video),2.65,0.53,42.9608,-81.3933,0.53,42.9623,-81.4016,0.53,42.9623,-81.4016,0.54,42.9623,-81.4016,0.57,42.9623,-81.4016,0.62,42.9623,-81.4016,0.71,42.9623,-81.4016,0.86,42.993,-81.3957,1.07,42.993,-81.3957,1.33,42.993,-81.3957,1.59,42.993,-81.3957,1.78,42.993,-81.3957,1.87,42.9662,-81.3991,1.83,42.9662,-81.3991,1.74,42.9512,-81.3897,1.69,42.9744,-81.3962,1.81,42.9772,-81.3965,2.15,42.9604,-81.3964,2.63,42.9604,-81.3964,3.06,42.9628,-81.3958,3.21,42.9874,-81.3945,2.99,42.9874,-81.3945,2.46,42.9874,-81.3945,1.82,42.9874,-81.3945
54,7,Medium (Social/Video),3.55,0.71,42.8746,-81.429,0.71,42.8746,-81.429,0.72,42.8746,-81.429,0.73,42.8746,-81.429,0.76,42.8746,-81.429,0.83,42.8746,-81.429,0.95,42.8746,-81.429,1.15,42.8673,-81.4292,1.44,42.883,-81.418,1.79,42.8555,-81.4355,2.13,42.8626,-81.4338,2.4,42.8626,-81.4338,2.51,42.8626,-81.4338,2.46,42.8626,-81.4338,2.33,42.8626,-81.4338,2.27,42.8626,-81.4338,2.43,42.8626,-81.4338,2.88,42.8626,-81.4338,3.53,42.8782,-81.4228,4.11,42.869,-81.4249,4.31,42.869,-81.4249,4.01,42.869,-81.4249,3.3,42.869,-81.4249,2.44,42.871,-81.4331
55,7,Light (Text/Web),0.32,0.06,42.9218,-81.3503,0.06,42.9218,-81.3503,0.06,42.9218,-81.3503,0.07,42.9217,-81.3485,0.07,42.9217,-81.3485,0.07,42.9217,-81.3485,0.09,42.9217,-81.3485,0.1,42.9217,-81.3485,0.13,42.9208,-81.363,0.16,42.9222,-81.3669,0.19,42.9222,-81.3669,0.22,42.918,-81.3566,0.23,42.918,-81.3566,0.22,42.9206,-81.3451,0.21,42.9206,-81.3451,0.21,42.9286,-81.3458,0.22,42.9286,-81.3458,0.26,42.9215,-81.3614,0.32,42.9215,-81.3614,0.37,42.9215,-81.3614,0.39,42.95,-81.3246,0.36,42.9152,-81.3679,0.3,42.9208,-81.3518,0.22,42.9208,-81.3518
56,7,Medium (Social/Video),3.17,0.63,43.0996,-81.2282,0.64,43.098,-81.2279,0.64,43.098,-81.2279,0.65,43.098,-81.2279,0.68,43.0987,-81.2318,0.74,43.0987,-81.2318,0.85,43.0987,-81.2318,1.03,43.0977,-81.2295,1.28,43.0977,-81.2295,1.59,43.0938,-81.2317,1.9,43.0938,-81.2317,2.14,43.0938,-81.2317,2.24,43.0938,-81.2317,2.19,43.0938,-81.2317,2.08,43.0938,-81.2317,2.02,43.0962,-81.2285,2.17,43.0989,-81.2318,2.57,43.0989,-81.2318,3.15,43.1017,-81.2271,3.66,43.1022,-81.2233,3.85,43.1022,-81.2233,3.58,43.0971,-81.2279,2.94,43.0971,-81.2279,2.18,43.0971,-81.2279
57,3,Medium (Social/Video),3.53,0.71,44.1306,-76.4044,0.71,44.1306,-76.4044,0.71,44.1306,-76.4044,0.73,44.1306,-76.4044,0.76,44.1306,-76.4044,0.82,44.1306,-76.4044,0.95,44.1249,-76.4078,1.15,44.1346,-76.4073,1.43,44.1346,-76.4073,1.78,44.1346,-76.4073,2.12,44.1346,-76.4073,2.38,44.1346,-76.4073,2.5,44.1346,-76.4073,2.45,44.1346,-76.4073,2.32,44.1346,-76.4073,2.26,44.1346,-76.4073,2.42,44.1346,-76.4073,2.87,44.1303,-76.4211,3.51,44.1303,-76.4211,4.09,44.126,-76.4197,4.29,44.126,-76.4197,3.99,44.126,-76.4197,3.28,44.126,-76.4197,2.43,44.126,-76.4197
58,17,Medium (Social/Video),1.81,0.36,43.2203,-79.7985,0.36,43.2203,-79.7985,0.37,43.2272,-79.7965,0.37,43.2272,-79.7965,0.39,43.2272,-79.7965,0.42,43.2272,-79.7965,0.48,43.2398,-79.7849,0.59,43.2229,-79.8016,0.73,43.2229,-79.8016,0.91,43.2311,-79.8421,1.09,43.2155,-79.8025,1.22,43.2213,-79.8055,1.28,43.2213,-79.8055,1.25,43.2213,-79.8055,1.19,43.2213,-79.8055,1.15,43.2268,-79.8007,1.24,43.2268,-79.8007,1.47,43.2207,-79.794,1.8,43.2207,-79.794,2.09,43.2259,-79.7979,2.19,43.2254,-79.7998,2.04,43.2254,-79.7998,1.68,43.2254,-79.7998,1.24,43.2254,-79.7998
59,3,Heavy (Gaming/4K),13.08,2.62,44.5865,-76.5854,2.62,44.5865,-76.5854,2.64,44.5865,-76.5854,2.69,44.5865,-76.5854,2.8,44.5865,-76.5854,3.04,44.5865,-76.5854,3.5,44.5865,-76.5854,4.25,44.5944,-76.5901,5.3,44.5944,-76.5901,6.58,44.5518,-76.5034,7.85,44.5518,-76.5034,8.82,44.5854,-76.5767,9.23,44.5854,-76.5767,9.06,44.5814,-76.5803,8.58,44.5814,-76.5803,8.35,44.5814,-76.5803,8.94,44.5814,-76.5803,10.61,44.5814,-76.5803,12.99,44.5166,-76.517,15.11,44.5166,-76.517,15.88,44.5166,-76.517,14.76,44.5166,-76.517,12.13,44.5166,-76.517,8.99,44.5166,-76.517
60,17,Light (Text/Web),0.83,0.17,43.263,-79.8934,0.17,43.263,-79.8934,0.17,43.263,-79.8934,0.17,43.2549,-79.887,0.18,43.2549,-79.887,0.19,43.2549,-79.887,0.22,43.2549,-79.887,0.27,43.2549,-79.887,0.34,43.2549,-79.887,0.42,43.3468,-79.8385,0.5,43.3468,-79.8385,0.56,43.3468,-79.8385,0.59,43.3468,-79.8385,0.58,43.3468,-79.8385,0.55,43.3468,-79.8385,0.53,43.3468,-79.8385,0.57,43.2905,-79.8695,0.68,43.2842,-79.8738,0.83,43.2842,-79.8738,0.96,43.3396,-79.8431,1.01,43.286,-79.8786,0.94,43.286,-79.8786,0.77,43.286,-79.8786,0.57,43.3431,-79.84
61,17,Medium (Social/Video),3.39,0.68,43.3652,-79.8374,0.68,43.3652,-79.8374,0.68,43.3652,-79.8374,0.7,43.3652,-79.8374,0.73,43.353,-79.8276,0.79,43.353,-79.8276,0.91,43.3481,-79.8202,1.1,43.3481,-79.8202,1.37,43.3481,-79.8202,1.71,43.3481,-79.8202,2.04,43.3481,-79.8202,2.29,43.3481,-79.8202,2.39,43.3573,-79.8338,2.35,43.3573,-79.8338,2.23,43.3596,-79.8278,2.16,43.3596,-79.8278,2.32,43.3532,-79.8387,2.75,43.3532,-79.8387,3.37,43.3532,-79.8387,3.92,43.3568,-79.8363,4.12,43.3606,-79.8279,3.83,43.3637,-79.8393,3.15,43.3637,-79.8393,2.33,43.3637,-79.8393
62,1,Medium (Social/Video),2.67,0.53,43.6947,-79.3988,0.54,43.6947,-79.3988,0.54,43.6947,-79.3988,0.55,43.6947,-79.3988,0.57,43.6947,-79.3988,0.62,43.6865,-79.3767,0.72,43.7038,-79.4133,0.87,43.6967,-79.4057,1.08,43.6967,-79.4057,1.34,43.6967,-79.4057,1.61,43.702,-79.4011,1.8,43.702,-79.4011,1.89,43.6898,-79.3836,1.85,43.7045,-79.417,1.75,43.7045,-79.417,1.71,43.7045,-79.417,1.83,43.6891,-79.4004,2.17,43.6891,-79.4004,2.66,43.6891,-79.4004,3.09,43.6938,-79.4095,3.24,43.6938,-79.4095,3.02,43.6938,-79.4095,2.48,43.6938,-79.4095,1.84,43.6938,-79.4095
63,7,Medium (Social/Video),1.62,0.32,43.0637,-81.0703,0.32,43.0637,-81.0703,0.33,43.0637,-81.0703,0.33,43.0637,-81.0703,0.35,43.0637,-81.0703,0.38,43.0335,-81.0633,0.43,43.0335,-81.0633,0.53,43.0335,-81.0633,0.66,43.0534,-81.072,0.81,43.0494,-81.0629,0.97,43.0494,-81.0629,1.09,43.0494,-81.0629,1.14,43.027,-81.0563,1.12,43.027,-81.0563,1.06,43.0587,-81.0575,1.03,43.0587,-81.0575,1.11,43.0587,-81.0575,1.31,43.0587,-81.0575,1.61,43.0587,-81.0575,1.87,43.03,-81.0563,1.96,43.03,-81.0563,1.83,43.0363,-81.0569,1.5,43.0358,-81.0636,1.11,43.0358,-81.0636
64,5,Medium (Social/Video),3.39,0.68,46.4822,-80.7339,0.68,46.4822,-80.7339,0.68,46.4822,-80.7339,0.7,46.4822,-80.7239,0.73,46.4822,-80.7239,0.79,46.4822,-80.7239,0.91,46.4822,-80.7239,1.1,46.4635,-80.8067,1.37,46.4752,-80.7427,1.71,46.4797,-80.7411,2.04,46.4797,-80.7411,2.29,46.4793,-80.7383,2.39,46.4793,-80.7383,2.35,46.4793,-80.7383,2.23,46.4793,-80.7383,2.16,46.4793,-80.7383,2.32,46.479,-80.745,2.75,46.479,-80.745,3.37,46.48,-80.7453,3.92,46.48,-80.7453,4.12,46.4665,-80.7972,3.83,46.4665,-80.7972,3.15,46.4676,-80.8077,2.33,46.4676,-80.8077
65,3,Light (Text/Web),0.92,0.18,44.3435,-76.6283,0.18,44.3435,-76.6283,0.19,44.3435,-76.6283,0.19,44.3435,-76.6283,0.2,44.3435,-76.6283,0.21,44.2911,-76.6432,0.25,44.2911,-76.6432,0.3,44.3433,-76.6214,0.37,44.3426,-76.631,0.46,44.3426,-76.631,0.55,44.3426,-76.631,0.62,44.3426,-76.631,0.65,44.3426,-76.631,0.64,44.3426,-76.631,0.6,44.3426,-76.631,0.59,44.2835,-76.6534,0.63,44.3391,-76.6306,0.74,44.3391,-76.6306,0.91,44.3391,-76.6306,1.06,44.3391,-76.6306,1.11,44.3391,-76.6306,1.04,44.3377,-76.6163,0.85,44.3377,-76.6163,0.63,44.3377,-76.6163
66,5,Medium (Social/Video),3.58,0.72,46.429,-81.2278,0.72,46.429,-81.2278,0.72,46.429,-81.2278,0.73,46.429,-81.2278,0.77,46.429,-81.2278,0.83,46.429,-81.2278,0.96,46.4245,-81.229,1.16,46.4326,-81.2172,1.45,46.4326,-81.2172,1.8,46.4251,-81.2246,2.15,46.4384,-81.2259,2.41,46.4324,-81.2226,2.52,46.4324,-81.2226,2.48,46.4324,-81.2226,2.35,46.4324,-81.2226,2.28,46.4324,-81.2226,2.44,46.427,-81.2241,2.9,46.427,-81.2241,3.55,46.427,-81.2241,4.13,46.427,-81.2241,4.34,46.427,-81.2241,4.04,46.427,-81.2241,3.32,46.427,-81.2241,2.46,46.427,-81.2241
67,7,Heavy (Gaming/4K),16.76,3.36,43.2473,-81.1615,3.36,43.2473,-81.1615,3.38,43.2473,-81.1615,3.45,43.2473,-81.1615,3.59,43.2473,-81.1615,3.9,43.2473,-81.1615,4.49,43.2494,-81.1616,5.44,43.2494,-81.1616,6.8,43.2494,-81.1616,8.44,43.2461,-81.1534,10.07,43.2461,-81.1534,11.31,43.2461,-81.1534,11.83,43.2449,-81.1589,11.61,43.2511,-81.1651,11.0,43.2422,-81.1713,10.7,43.2422,-81.1713,11.46,43.2441,-81.1631,13.6,43.2441,-81.1631,16.66,43.2462,-81.1575,19.38,43.246,-81.1669,20.35,43.246,-81.1669,18.92,43.249,-81.1725,15.56,43.249,-81.1725,11.52,43.249,-81.1725
